#,P:nPeriodBreak,P:nATRExit,净利润,年化收益,盈利比率,平均利润,交易手数,最大资产回撤,TB系数,增长系数,收益风险比,R平方值,头寸系数,资产回撤计数,平均资产回撤,调整收益风险比,单日最大资产回撤比率%,最大资产回撤比率%,夏普比率,盈亏比,总盈利,总亏损,盈利手数,亏损手数,连续盈利手数,连续亏损手数,最大盈利,最大亏损,平均盈利,平均亏损,平均盈利周期,平均亏损周期,盈利因子
72,8,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
73,9,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
74,10,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
75,11,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
76,12,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
77,13,5.6,46780.00,5204.11,45.45,2126.36,22,-11160.00,9.60,0.9480,0.47,0.9042,1487.95,5,-8136.00,0.64,0.01,0.02,0.6809,4.17,65710.00,-18930.00,10,12,3,2,20260.00,-2910.00,6571.00,-1577.50,153,48,3.47
78,14,5.4,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
79,14,5.5,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
80,15,5.4,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
81,15,5.5,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
82,16,5.4,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
83,16,5.5,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
84,17,5.4,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
85,17,5.5,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
86,18,5.4,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
87,18,5.5,45450.00,5056.16,45.45,2065.91,22,-10300.00,8.43,0.8612,0.49,0.9226,1731.37,5,-8040.00,0.63,0.01,0.02,0.6313,3.88,65780.00,-20330.00,10,12,3,2,19920.00,-3260.00,6578.00,-1694.17,153,48,3.24
88,14,5.6,44630.00,4964.93,45.45,2028.64,22,-11160.00,7.84,0.8778,0.44,0.9157,1437.57,5,-8340.00,0.60,0.01,0.02,0.6269,3.74,65710.00,-21080.00,10,12,3,2,20260.00,-3260.00,6571.00,-1756.67,153,48,3.12
